,GBS-CODE,Gruppe,Geschlecht,Geburtsjahr,Geburtsland,Nationalitaet,Familienstand,Hoechster Bildungsabschluss,Berufliche Ausbildung,Erwerbstaetigkeit,Berufsgruppe,Personen im Haushalt,Nettoeinkommen Selbst,Nettoeinkommen Haushalt,Schlechter Schlaf,Leben genießen,Zu Nichts aufraffen,Alles anstrengend,Wahlteilnahme,Wahlabsicht,Desinteresse Politiker,Zufriedenheit Leben,Aktiv,Verärgert,Wach,Nervös,Ängstlich,Zurueckhaltend,leicht Vertrauen,Faulheit,Entspannt,wenig kuenstlerisches Interesse,Gesellig,Andere kritisieren,Gruendlich,Nervoes,Phantasievoll,Druck,Optimismus Zukunft,Zufriedenheit Wahlergebnis,Resilienz,label
495,GBS-31037,,0.9643225771425686,1.3298559261966267,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,2.0,-0.8305182273380257,-0.4456216393135642,-1.2876461863035953,-0.15779101750491065,-1.3184811925548046,3.0,3.0,2.0,2.0,0,0.3186954528873749,3.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.4746872334790853,1
81,GBS-08868,,-1.0369973945473194,0.8468726966683138,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,1.0,-0.8305182273380257,-0.4456216393135642,1.275490022504477,-0.15779101750491065,1.5791827475854763,4.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0,5.0,2.0,5.0,2.0,4.0,3.0,5.0,4.0,-0.3111846724384411,1
551,GBS-34514,,0.9643225771425686,1.0538655093233051,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,5.0,-0.8305182273380257,-0.4456216393135642,-1.2876461863035953,0.7851504817725311,0.613294767538716,4.0,3.0,4.0,1.0,0,0.3186954528873749,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,5.0,2.0,5.0,3.0,5.0,4.0,-0.3111846724384411,1
543,GBS-34007,,-1.0369973945473194,1.8818367599432704,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,8.0,0.44588853915504323,-0.4456216393135642,2.1298687587738345,-1.1007325167823525,0.613294767538716,3.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,-0.3111846724384411,1
250,GBS-19797,POSITIV,0.9643225771425686,0.5018846755766616,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,2.0,-0.8305182273380257,-0.4456216393135642,0.4211112862351195,0.7851504817725311,1.5791827475854763,2.0,3.0,3.0,1.0,0,0.3186954528873749,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,-0.3111846724384411,1
283,GBS-21560,,-1.0369973945473194,1.536848738851618,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,5.0,0.44588853915504323,-0.4456216393135642,-0.4332674500342379,0.7851504817725311,-0.35259321250804426,4.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,1.0,3.0,1.0,4.0,3.0,5.0,1.0,4.0,3.0,5.0,3.0,-1.7041206253972043,1
341,GBS-24239,NEGATIV,-1.0369973945473194,0.22589425870333982,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,2.0,-0.8305182273380257,-0.4456216393135642,0.4211112862351195,1.7280919810499729,1.5791827475854763,4.0,3.0,2.0,2.0,0,0.3186954528873749,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,3.0,5.0,3.0,5.0,4.0,4.0,2.0,-1.7041206253972043,1
115,GBS-11954,POSITIV,0.9643225771425686,1.2608583219782965,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,2.0,0.44588853915504323,-0.4456216393135642,0.4211112862351195,0.7851504817725311,1.5791827475854763,3.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,-0.3111846724384411,1
324,GBS-23441,POSITIV,-1.0369973945473194,-1.7750362636282428,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,5.0,-0.8305182273380257,-0.4456216393135642,-1.2876461863035953,1.7280919810499729,0.613294767538716,1.0,1.0,1.0,4.0,0,0.3186954528873749,3.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,5.0,2.0,4.0,1.0,4.0,4.0,5.0,3.0,-1.7041206253972043,1
556,GBS-34669,,0.9643225771425686,1.6058463430699486,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,5.0,0.44588853915504323,-0.4456216393135642,-0.4332674500342379,-1.1007325167823525,-2.284369172601565,4.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,5.0,5.0,2.0,5.0,2.0,3.0,3.0,3.0,4.0,-1.7041206253972043,1
388,GBS-26785,,0.9643225771425686,1.536848738851618,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,5.0,0.44588853915504323,-0.4456216393135642,-0.4332674500342379,-1.1007325167823525,-2.284369172601565,2.0,2.0,2.0,3.0,0,0.3186954528873749,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,2.4746872334790853,1
482,GBS-30321,NEGATIV,-1.0369973945473194,1.9508343641616008,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,8.0,0.44588853915504323,-0.4456216393135642,-1.2876461863035953,-1.1007325167823525,1.5791827475854763,3.0,3.0,3.0,2.0,0,0.3186954528873749,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,2.4746872334790853,1
305,GBS-22476,,-1.0369973945473194,-0.05009615816998195,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,1.0,-0.8305182273380257,-0.4456216393135642,-1.2876461863035953,-1.1007325167823525,-2.284369172601565,4.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,-0.3111846724384411,1
139,GBS-13111,,-1.0369973945473194,-0.2570889708249733,0.3100579629838321,0.17633099834280683,-0.5734657706531676,-1.6281876588547775,4.0,-0.8305182273380257,-0.4456216393135642,1.275490022504477,0.7851504817725311,-0.35259321250804426,3.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,-1.7041206253972043,1
106,GBS-11236,,-1.0369973945473194,-0.05009615816998195,0.3100579629838321,0.17633099834280683,-0.5734657706531676,-0.32536086436928074,5.0,-0.8305182273380257,1.8859698046059623,0.4211112862351195,0.7851504817725311,0.613294767538716,3.0,2.0,3.0,2.0,0,0.3186954528873749,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,5.0,4.0,4.0,2.0,3.0,2.0,2.4746872334790853,1
82,GBS-08937,,-1.0369973945473194,1.191860717759966,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,2.0,-0.8305182273380257,1.8859698046059623,-1.2876461863035953,1.7280919810499729,1.5791827475854763,4.0,4.0,3.0,2.0,0,0.3186954528873749,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,-0.3111846724384411,1
204,GBS-16915,POSITIV,0.9643225771425686,-0.4640817834799646,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,5.0,-0.8305182273380257,-0.4456216393135642,0.4211112862351195,0.7851504817725311,1.5791827475854763,2.0,3.0,2.0,3.0,0,0.3186954528873749,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,-0.3111846724384411,1
221,GBS-18184,NEGATIV,-1.0369973945473194,-0.8780674087899473,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,2.0,-0.8305182273380257,-0.4456216393135642,-0.4332674500342379,0.7851504817725311,0.613294767538716,4.0,3.0,3.0,2.0,0,0.3186954528873749,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,-0.3111846724384411,1
368,GBS-25607,NEGATIV,-1.0369973945473194,-1.0850602214449385,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,2.0,-0.8305182273380257,-0.4456216393135642,-0.4332674500342379,0.7851504817725311,1.5791827475854763,3.0,3.0,3.0,2.0,1,-3.280193965929526,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,5.0,3.0,-0.3111846724384411,1
88,GBS-09510,NEGATIV,-1.0369973945473194,2.0198319683799313,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,8.0,0.44588853915504323,-0.4456216393135642,-1.2876461863035953,-1.1007325167823525,1.5791827475854763,2.0,2.0,3.0,2.0,0,0.3186954528873749,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,2.4746872334790853,1
185,GBS-15615,NEGATIV,0.9643225771425686,-1.4990458467549213,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,2.0,-0.8305182273380257,-0.4456216393135642,-1.2876461863035953,0.7851504817725311,-0.35259321250804426,4.0,3.0,3.0,2.0,0,0.3186954528873749,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,-0.3111846724384411,1
520,GBS-32422,POSITIV,0.9643225771425686,1.536848738851618,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,2.0,0.44588853915504323,-0.4456216393135642,-1.2876461863035953,-1.1007325167823525,-2.284369172601565,2.0,3.0,3.0,3.0,0,0.3186954528873749,3.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,5.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,1.0817512805203222,1
408,GBS-27740,NEGATIV,-1.0369973945473194,-0.4640817834799646,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,2.0,-0.8305182273380257,-0.4456216393135642,-0.4332674500342379,2.6710334803274143,1.5791827475854763,4.0,3.0,3.0,2.0,0,0.3186954528873749,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,-1.7041206253972043,1
345,GBS-24312,NEGATIV,0.9643225771425686,1.7438415515066095,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,8.0,0.44588853915504323,-0.4456216393135642,-0.4332674500342379,-1.1007325167823525,-2.284369172601565,3.0,3.0,3.0,2.0,0,0.3186954528873749,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.4746872334790853,1
95,GBS-10465,,0.9643225771425686,-0.4640817834799646,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,2.0,-0.8305182273380257,-0.4456216393135642,-1.2876461863035953,1.7280919810499729,0.613294767538716,2.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,3.0,-0.3111846724384411,1
392,GBS-26904,NEGATIV,-1.0369973945473194,-0.533079387698295,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,2.0,-0.8305182273380257,-0.4456216393135642,-0.4332674500342379,0.7851504817725311,0.613294767538716,3.0,3.0,3.0,2.0,0,0.3186954528873749,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.4746872334790853,1
329,GBS-23637,,0.9643225771425686,1.191860717759966,0.3100579629838321,0.17633099834280683,-0.5734657706531676,-0.32536086436928074,4.0,-0.8305182273380257,-0.4456216393135642,-0.4332674500342379,-0.15779101750491065,0.613294767538716,4.0,3.0,2.0,3.0,0,0.3186954528873749,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,1.0,4.0,4.0,2.0,1.0817512805203222,1
122,GBS-12449,,-1.0369973945473194,-0.39508417926163414,0.3100579629838321,0.17633099834280683,-0.5734657706531676,-0.32536086436928074,4.0,-0.8305182273380257,-0.4456216393135642,0.4211112862351195,0.7851504817725311,0.613294767538716,4.0,3.0,3.0,1.0,0,0.3186954528873749,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0817512805203222,1
444,GBS-28738,,0.9643225771425686,1.81283915572494,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,8.0,0.44588853915504323,-0.4456216393135642,-0.4332674500342379,-0.15779101750491065,-0.35259321250804426,3.0,2.0,3.0,2.0,0,0.3186954528873749,3.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,5.0,3.0,5.0,1.0,4.0,3.0,5.0,3.0,-0.3111846724384411,1
258,GBS-20384,,0.9643225771425686,0.43288707135833115,0.3100579629838321,0.17633099834280683,-0.5734657706531676,-0.32536086436928074,2.0,-0.8305182273380257,-0.4456216393135642,0.4211112862351195,0.7851504817725311,0.613294767538716,3.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,5.0,2.0,4.0,2.0,5.0,3.0,4.0,3.0,-0.3111846724384411,1
23,GBS-01709,,0.9643225771425686,-0.18809136660664283,0.3100579629838321,0.17633099834280683,-0.5734657706531676,-0.32536086436928074,1.0,-0.8305182273380257,-0.4456216393135642,2.9842474950431916,1.7280919810499729,1.5791827475854763,3.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,5.0,1.0,4.0,5.0,5.0,3.0,5.0,1.0,5.0,3.0,3.0,4.0,-1.7041206253972043,1
164,GBS-14324,,0.9643225771425686,-1.2230554298815994,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,2.0,-0.8305182273380257,-0.4456216393135642,-0.4332674500342379,-1.1007325167823525,1.5791827475854763,4.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,-0.3111846724384411,1
13,GBS+00183,POSITIV,0.9643225771425686,-0.7400722003532864,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,6.0,-0.8305182273380257,-0.4456216393135642,-1.2876461863035953,-0.15779101750491065,0.613294767538716,4.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,1.0,2.0,3.0,4.0,2.0,5.0,4.0,3.0,4.0,5.0,3.0,-0.3111846724384411,1
446,GBS-28787,,0.9643225771425686,-0.9470650130082776,0.3100579629838321,0.17633099834280683,-0.5734657706531676,-0.32536086436928074,1.0,-0.8305182273380257,-0.4456216393135642,-1.2876461863035953,2.6710334803274143,1.5791827475854763,4.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,2.0,5.0,1.0,4.0,4.0,5.0,2.0,-0.3111846724384411,1
61,GBS-06737,,-1.0369973945473194,0.018901446048348494,0.3100579629838321,0.17633099834280683,-0.5734657706531676,-1.6281876588547775,1.0,-0.8305182273380257,-0.4456216393135642,1.275490022504477,0.7851504817725311,0.613294767538716,3.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,-0.3111846724384411,1
443,GBS-28717,NEGATIV,-1.0369973945473194,-1.016062617226608,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,1.0,-0.8305182273380257,-0.4456216393135642,-0.4332674500342379,0.7851504817725311,-0.35259321250804426,1.0,4.0,3.0,2.0,0,0.3186954528873749,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,2.0,-1.7041206253972043,1
239,GBS-18980,NEGATIV,0.9643225771425686,-1.4990458467549213,0.3100579629838321,0.17633099834280683,1.176664050478243,-0.32536086436928074,4.0,-0.8305182273380257,-0.4456216393135642,-1.2876461863035953,0.7851504817725311,0.613294767538716,4.0,4.0,4.0,1.0,0,0.3186954528873749,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,-0.3111846724384411,1
523,GBS-32537,NEGATIV,0.9643225771425686,1.81283915572494,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,8.0,-0.8305182273380257,3.440364100552313,-1.2876461863035953,-0.15779101750491065,-1.3184811925548046,3.0,3.0,3.0,2.0,0,0.3186954528873749,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,1.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0817512805203222,1
379,GBS-26284,,0.9643225771425686,1.674843947288279,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,1.0,0.44588853915504323,-0.4456216393135642,0.4211112862351195,-0.15779101750491065,1.5791827475854763,4.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,-0.3111846724384411,1
39,GBS-04614,,0.9643225771425686,0.9158703008866442,0.3100579629838321,0.17633099834280683,-0.5734657706531676,-0.32536086436928074,4.0,-0.8305182273380257,-0.4456216393135642,0.4211112862351195,-0.15779101750491065,0.613294767538716,3.0,2.0,2.0,2.0,0,0.3186954528873749,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,3.0,-0.3111846724384411,1
462,GBS-29416,POSITIV,-1.0369973945473194,-0.6710745961349559,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,2.0,-0.8305182273380257,-0.4456216393135642,-0.4332674500342379,0.7851504817725311,0.613294767538716,2.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,2.4746872334790853,1
70,GBS-07345,,-1.0369973945473194,0.9158703008866442,0.3100579629838321,0.17633099834280683,1.176664050478243,-0.32536086436928074,1.0,-0.8305182273380257,-0.4456216393135642,-1.2876461863035953,1.7280919810499729,0.613294767538716,3.0,2.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,5.0,3.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0,2.4746872334790853,1
394,GBS-26935,,0.9643225771425686,1.191860717759966,0.3100579629838321,0.17633099834280683,-2.3235955917845783,-0.32536086436928074,1.0,-0.8305182273380257,3.440364100552313,1.275490022504477,-0.15779101750491065,-1.3184811925548046,4.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,5.0,3.0,4.0,2.0,-0.3111846724384411,1
98,GBS-10726,NEGATIV,-1.0369973945473194,-1.4300482425365908,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,4.0,-0.8305182273380257,5.771955544471839,-1.2876461863035953,1.7280919810499729,1.5791827475854763,3.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,5.0,4.0,5.0,2.0,-0.3111846724384411,1
434,GBS-28578,,0.9643225771425686,-0.8780674087899473,0.3100579629838321,0.17633099834280683,-0.5734657706531676,-0.32536086436928074,3.0,-0.8305182273380257,-0.4456216393135642,-0.4332674500342379,0.7851504817725311,0.613294767538716,3.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,2.0,5.0,1.0,5.0,2.0,4.0,1.0,5.0,4.0,5.0,3.0,-0.3111846724384411,1
532,GBS-32911,POSITIV,0.9643225771425686,1.9508343641616008,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,8.0,-0.8305182273380257,3.440364100552313,-0.4332674500342379,0.7851504817725311,-2.284369172601565,4.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,1.0817512805203222,1
483,GBS-30454,NEGATIV,0.9643225771425686,1.3298559261966267,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,5.0,-0.8305182273380257,-0.4456216393135642,-1.2876461863035953,-1.1007325167823525,-2.284369172601565,2.0,2.0,2.0,3.0,0,0.3186954528873749,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,4.0,2.0,4.0,3.0,2.4746872334790853,1
536,GBS-33564,NEGATIV,0.9643225771425686,1.6058463430699486,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,5.0,-0.8305182273380257,1.8859698046059623,-1.2876461863035953,-0.15779101750491065,-0.35259321250804426,2.0,3.0,3.0,2.0,0,0.3186954528873749,5.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,5.0,5.0,2.0,5.0,2.0,5.0,4.0,-1.7041206253972043,1
127,GBS-12844,,0.9643225771425686,0.9848679051049747,0.3100579629838321,0.17633099834280683,1.176664050478243,-1.6281876588547775,6.0,-0.8305182273380257,-0.4456216393135642,-1.2876461863035953,-1.1007325167823525,-2.284369172601565,4.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,5.0,1.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,3.8676231864378487,1
1,GBS+00032,POSITIV,0.9643225771425686,-1.2920530340999299,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,5.0,-0.8305182273380257,4.217561248525488,-1.2876461863035953,-1.1007325167823525,-1.3184811925548046,3.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,5.0,1.0,5.0,4.0,5.0,3.0,-1.7041206253972043,1
274,GBS-21216,,-1.0369973945473194,-0.8780674087899473,0.3100579629838321,0.17633099834280683,-0.5734657706531676,-0.32536086436928074,4.0,-0.8305182273380257,-0.4456216393135642,-0.4332674500342379,-0.15779101750491065,-0.35259321250804426,4.0,1.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,2.4746872334790853,1
27,GBS-01925,,0.9643225771425686,0.9158703008866442,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,5.0,-0.8305182273380257,-0.4456216393135642,-0.4332674500342379,-0.15779101750491065,0.613294767538716,4.0,4.0,4.0,2.0,0,0.3186954528873749,3.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,-1.7041206253972043,1
89,GBS-09543,POSITIV,0.9643225771425686,0.9848679051049747,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,2.0,-0.8305182273380257,1.8859698046059623,-1.2876461863035953,0.7851504817725311,1.5791827475854763,2.0,2.0,2.0,3.0,0,0.3186954528873749,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,1.0,3.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,-1.7041206253972043,1
73,GBS-07934,POSITIV,-1.0369973945473194,0.8468726966683138,0.3100579629838321,0.17633099834280683,1.176664050478243,0.977465930116216,2.0,-0.8305182273380257,-0.4456216393135642,-0.4332674500342379,0.7851504817725311,1.5791827475854763,3.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,-1.7041206253972043,1
411,GBS-27836,POSITIV,-1.0369973945473194,-0.11909376238831239,0.3100579629838321,0.17633099834280683,1.176664050478243,-0.32536086436928074,1.0,-0.8305182273380257,-0.4456216393135642,-1.2876461863035953,0.7851504817725311,0.613294767538716,4.0,3.0,3.0,2.0,1,-3.280193965929526,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0817512805203222,1
171,GBS-14829,,0.9643225771425686,1.191860717759966,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,2.0,-0.8305182273380257,-0.4456216393135642,0.4211112862351195,0.7851504817725311,0.613294767538716,4.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,1.0,3.0,5.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,1.0817512805203222,1
422,GBS-28148,,0.9643225771425686,0.5708822797949921,0.3100579629838321,0.17633099834280683,-0.5734657706531676,0.977465930116216,2.0,-0.8305182273380257,-0.4456216393135642,1.275490022504477,-0.15779101750491065,1.5791827475854763,3.0,3.0,3.0,2.0,0,0.3186954528873749,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,2.4746872334790853,1
