GESIS-CODE,Geschlecht,Geburtsjahr,Geburtsland,Nationalitaet,Familienstand,Hoechster Bildungsabschluss,Berufliche Ausbildung,Erwerbstaetigkeit,Berufsgruppe,Personen im Haushalt,Nettoeinkommen Selbst,Nettoeinkommen Haushalt,Schlechter Schlaf,Leben genießen,Zu Nichts aufraffen,Alles anstrengend,Wahlteilnahme,Wahlabsicht,Desinteresse Politiker,Zufriedenheit Leben,Aktiv,Verärgert,Wach,Nervös,Ängstlich,Zurueckhaltend,leicht Vertrauen,Faulheit,Entspannt,wenig kuenstlerisches Interesse,Gesellig,Andere kritisieren,Gruendlich,Nervoes,Phantasievoll,Druck,Optimismus Zukunft,Zufriedenheit Wahlergebnis,Resilienz
173676601,0,1961,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,3200.0,5000.0,2.0,4.0,1.0,2.0,1.0,1.0,1,10,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,5.0,1.0,3.0,7,3.666883327916802,3.0319488817891376,2.577608142493639
140007601,1,1975,1.0,1.0,1.0,3.0,1.0,3.0,0.0,3.0,1557.2363041700735,3070.027063599459,4.0,3.0,3.0,4.0,1.0,1.0,2,5,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0,2.0,,3.0,3.0319488817891376,2.577608142493639
508618401,1,1994,1.0,1.0,2.0,3.0,7.0,2.0,0.7929969104016478,3.0,700.0,3200.0,3.0,2.0,1.0,4.0,0.0,1.0,2,9,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,5.0,2.577608142493639
698240301,0,1953,1.0,1.0,1.0,2.208994708994709,1.0,2.0,0.7929969104016478,2.0,700.0,3600.0,1.0,4.0,2.3037943085371944,2.0,0.8647191574724172,0.8884039900249376,,,3.2606182457903996,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,10,4.0,1.0,3.0
954713201,0,1975,1.0,1.0,1.0,2.0,4.0,1.0,0.0,5.0,2300.0,3200.0,1.0,4.0,1.0,1.0,1.0,1.0,3,5,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,5.0,6,3.666883327916802,3.0319488817891376,2.577608142493639
277805701,1,1980,1.0,1.0,2.0,3.0,5.0,3.0,0.0,3.0,1300.0,3200.0,2.0,4.0,1.0,3.0,1.0,1.0,2,6,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,5.0,,4.0,3.0319488817891376,2.577608142493639
755446501,1,1972,1.0,1.0,2.0,2.0,1.0,3.0,1.0,5.0,700.0,3200.0,4.0,2.0,3.0,4.0,1.0,1.0,3,7,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,4.0,5.0,,3.0,4.0,4.0
510638301,0,1960,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,900.0,3070.027063599459,3.0,2.0,2.0,4.0,0.5,0.5,6,10,4.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,2.0,,3.666883327916802,3.0319488817891376,2.577608142493639
152775801,0,1951,1.0,1.0,1.0,2.0,4.0,1.0,0.0,2.0,1100.0,1700.0,2.731719490890941,3.452,2.3037943085371944,2.7265683579105224,1.0,1.0,,5,3.0,2.0,4.0,3.0,1.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,3.666883327916802,3.0319488817891376,2.577608142493639
344278601,1,1946,1.0,1.0,1.0,2.0,1.0,2.0,0.7929969104016478,2.0,900.0,2000.0,4.0,4.0,3.0,3.0,1.0,1.0,2,9,3.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4,3.666883327916802,3.0319488817891376,2.577608142493639
818519101,0,1947,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1500.0,1500.0,2.0,4.0,2.0,3.0,1.0,1.0,2,8,3.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,,4.0,5.0,2.577608142493639
599432001,1,1957,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2000.0,3200.0,2.0,4.0,2.0,3.0,1.0,1.0,2,8,4.0,4.0,4.0,3.0,3.0,1.0,5.0,1.0,3.0,2.0,5.0,3.0,5.0,4.0,5.0,8,4.0,4.0,2.577608142493639
246989201,0,1992,1.0,1.0,2.0,3.0,7.0,2.0,0.7929969104016478,4.0,0.0,3600.0,3.0,3.0,3.0,4.0,1.0,1.0,5,7,4.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,10,4.0,3.0319488817891376,4.0
264099101,1,1973,1.0,1.0,1.0,3.0,4.0,3.0,0.0,4.0,900.0,3200.0,3.0,4.0,3.0,3.0,0.8647191574724172,0.8884039900249376,,,3.2606182457903996,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,4.0,3.0319488817891376,2.0
810603801,0,1961,1.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,5000.0,6000.0,3.0,3.452,1.0,2.0,1.0,1.0,2,9,4.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,5.0,3.0,5.0,1.0,5.0,9,3.666883327916802,3.0319488817891376,2.577608142493639
458167501,1,1967,1.0,1.0,2.0,3.0,5.0,3.0,0.0,2.0,1700.0,2300.0,3.0,3.0,2.0,3.0,1.0,1.0,1,7,4.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,,4.0,3.0319488817891376,2.0
121021801,1,1961,1.0,1.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,4000.0,2.0,4.0,1.0,1.0,1.0,1.0,4,6,3.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,4.0,5.0,4.0,5.0,2,3.666883327916802,3.0319488817891376,2.577608142493639
253663501,0,1993,1.0,1.0,2.0,2.208994708994709,8.0,1.0,5.0,3.0,700.0,3200.0,4.0,3.0,2.0,4.0,1.0,1.0,,7,3.0,2.0,3.0,1.0,1.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,7,3.666883327916802,3.0319488817891376,2.577608142493639
318340801,1,1986,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2000.0,3070.027063599459,3.0,4.0,2.0,3.0,1.0,1.0,4,9,4.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,8,3.666883327916802,4.0,2.577608142493639
620904201,0,1951,1.0,1.0,0.0,1.0,1.0,2.0,0.7929969104016478,1.0,1100.0,3070.027063599459,3.0,4.0,3.0,2.0,0.0,0.0,6,10,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0,3.666883327916802,3.0319488817891376,2.577608142493639
870623601,0,1959,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2300.0,3070.027063599459,2.0,4.0,3.0,3.0,1.0,1.0,5,8,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,,3.666883327916802,3.0,2.577608142493639
603875901,1,1971,1.0,1.0,1.0,3.0,2.0,3.0,0.0,4.0,900.0,3600.0,1.0,4.0,1.0,1.0,1.0,1.0,3,8,4.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,5.0,3.0,5.0,1,3.0,3.0,2.577608142493639
119396301,1,1946,1.0,1.0,1.0,1.0,3.0,2.0,0.7929969104016478,2.0,1557.2363041700735,3070.027063599459,4.0,4.0,2.0,3.0,1.0,1.0,1,7,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,4.1497965412004065,3.0,3.0,8,4.0,3.0319488817891376,2.577608142493639
740751301,1,1973,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,700.0,1500.0,3.0,4.0,3.0,2.0,1.0,1.0,4,6,4.0,2.0,4.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,,3.0,3.0319488817891376,2.577608142493639
910347101,0,1944,1.0,1.0,1.0,1.0,1.0,2.0,0.7929969104016478,2.0,1100.0,1300.0,2.0,4.0,2.0,2.0,1.0,1.0,4,10,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,7,3.666883327916802,3.0319488817891376,2.577608142493639
947577501,0,1956,1.0,1.0,2.0,3.0,5.0,1.0,0.0,3.0,1557.2363041700735,3070.027063599459,4.0,3.0,1.0,3.0,1.0,1.0,2,8,4.0,2.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,7,4.0,3.0319488817891376,2.577608142493639
862884801,1,1955,1.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,1300.0,2300.0,2.0,2.0,2.0,3.0,1.0,1.0,3,4,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,8,2.0,2.0,1.0
464217301,0,1987,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1300.0,3070.027063599459,4.0,4.0,2.0,2.0,1.0,1.0,2,7,4.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,2.0,4.0,,3.0,3.0319488817891376,2.0
877608201,0,1962,1.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,2300.0,4000.0,1.0,4.0,3.0,2.0,1.0,1.0,3,9,4.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,6,4.0,3.0319488817891376,3.0
120385701,1,1965,1.0,1.0,2.0,3.0,11.0,1.0,0.0,2.0,2000.0,4000.0,1.0,4.0,2.0,1.0,1.0,1.0,3,9,4.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,5.0,2.0,5.0,2,5.0,3.0,1.0
668179001,0,1964,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2000.0,3600.0,4.0,3.0,3.0,3.0,1.0,1.0,,5,3.0,3.0,3.0,3.0,3.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,3.666883327916802,2.0,2.577608142493639
161387901,1,1943,1.0,1.0,2.0,2.0,4.0,2.0,0.7929969104016478,1.0,1500.0,3070.027063599459,2.0,4.0,3.0,3.0,1.0,1.0,4,8,3.0,1.0,3.0,1.0,1.0,2.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,,4.0,3.0319488817891376,4.0
549338401,0,1958,1.0,1.0,0.0,1.0,1.0,2.0,0.7929969104016478,1.0,700.0,3070.027063599459,2.731719490890941,3.452,2.3037943085371944,2.7265683579105224,0.0,0.0,1,8,4.0,1.0,2.0,3.0,1.0,2.9654471544715446,4.0,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,5.0,2.7377257695242943,3.667342799188641,0,3.666883327916802,3.0319488817891376,2.577608142493639
454614701,1,1964,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,900.0,3200.0,4.0,3.0,4.0,4.0,1.0,0.0,5,4,2.0,2.0,3.0,3.0,1.0,4.0,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,8,4.0,3.0,2.0
436487301,1,1962,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1700.0,3200.0,3.0,2.0,2.0,3.0,1.0,1.0,2,5,3.2606182457903996,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,2.0,3.0,1.0,1.0,3.0,2.0,1.0,5.0,3.0,4.0,,2.0,2.0,2.577608142493639
879287801,1,1981,0.0,0.0,0.0,3.0,2.0,2.0,0.7929969104016478,1.0,900.0,3070.027063599459,3.0,4.0,3.0,1.0,0.0,1.0,3,8,4.0,2.0,4.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,5.0,4,4.0,3.0319488817891376,2.577608142493639
149213201,1,1973,1.0,1.0,1.0,2.0,1.0,3.0,0.0,5.0,4000.0,5000.0,1.0,4.0,1.0,2.0,1.0,1.0,4,8,4.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,4,3.666883327916802,3.0319488817891376,2.577608142493639
501012501,1,1965,1.0,1.0,1.0,3.0,2.0,3.0,0.0,4.0,900.0,6000.0,4.0,3.0,3.0,4.0,1.0,1.0,2,5,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,9,4.0,5.0,3.0
829578801,1,1953,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2300.0,3600.0,4.0,3.0,3.0,2.0,1.0,1.0,2,7,2.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,,2.0,3.0319488817891376,2.577608142493639
932629501,0,1945,1.0,1.0,1.0,2.0,1.0,2.0,0.7929969104016478,4.0,1700.0,1700.0,3.0,4.0,2.0,1.0,1.0,1.0,3,7,2.0,1.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,2.0,5.0,0,4.0,3.0,2.0
281009401,1,1944,1.0,1.0,0.0,1.0,1.0,2.0,0.7929969104016478,1.0,1500.0,3070.027063599459,2.0,4.0,1.0,3.0,1.0,1.0,,8,3.0,1.0,3.0,1.0,1.0,2.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,4.0,2,4.0,5.0,2.0
475040201,0,1980,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2000.0,3070.027063599459,2.0,4.0,3.0,3.0,0.0,1.0,1,8,4.0,2.0,4.0,4.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,8,4.0,3.0319488817891376,2.577608142493639
217193501,0,1950,1.0,1.0,1.0,1.0,1.0,2.0,0.7929969104016478,3.0,1100.0,3200.0,3.0,4.0,3.0,2.0,1.0,1.0,2,10,3.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,0,3.666883327916802,3.0319488817891376,2.577608142493639
350077001,0,1969,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,1700.0,3070.027063599459,4.0,2.0,2.0,4.0,1.0,1.0,3,2,4.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,5.0,8,4.0,3.0319488817891376,2.577608142493639
599216301,0,1985,0.0,1.0,2.0,3.0,1.0,2.0,0.7929969104016478,2.0,1557.2363041700735,3070.027063599459,2.0,3.0,3.0,3.0,1.0,1.0,,3,4.0,4.0,2.0,1.0,1.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,5.0,3.0319488817891376,2.577608142493639
147747401,1,1970,1.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1100.0,2300.0,4.0,4.0,2.0,2.0,0.0,0.0,1,5,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,5.0,3.0,1.0,5.0,3.0,2.0,0,2.0,3.0,2.577608142493639
809058801,1,1945,0.0,1.0,1.0,1.0,6.0,2.0,0.7929969104016478,2.0,0.0,3600.0,3.0,4.0,1.0,2.0,1.0,1.0,4,1,4.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,,4.0,3.0319488817891376,2.577608142493639
389532901,1,1964,1.0,1.0,1.0,2.0,4.0,3.0,0.0,4.0,900.0,3200.0,3.0,4.0,2.0,4.0,1.0,1.0,5,4,3.0,1.0,2.0,2.0,3.0,5.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,2,4.0,3.0319488817891376,4.0
866898601,0,1972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2300.0,4000.0,3.0,4.0,1.0,3.0,1.0,0.0,2,7,3.2606182457903996,3.0,2.0,1.0,1.0,4.0,5.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,1.0,,3.666883327916802,3.0319488817891376,2.577608142493639
977909201,0,1968,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1300.0,3070.027063599459,4.0,3.0,3.0,3.0,1.0,1.0,2,7,3.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,2.0,7,3.0,4.0,2.577608142493639
296154901,1,1953,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1100.0,2000.0,4.0,3.0,2.0,3.0,1.0,1.0,2,4,4.0,2.0,1.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,2,4.0,2.0,2.577608142493639
497437201,1,1969,0.0,0.0,2.0,2.0,1.0,3.0,0.0,3.0,1557.2363041700735,3070.027063599459,4.0,3.0,3.0,3.0,0.0,0.5,6,8,2.0,2.007832238504295,3.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,2.0,4.0,7,3.666883327916802,3.0,2.577608142493639
234661701,0,1977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1100.0,1700.0,2.0,4.0,1.0,3.0,0.0,1.0,,9,4.0,1.0,3.0,1.0,1.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,3.666883327916802,3.0319488817891376,2.577608142493639
778302401,1,1957,1.0,1.0,1.0,2.0,6.0,3.0,0.0,3.0,0.0,2300.0,2.0,4.0,1.0,2.0,0.8647191574724172,0.8884039900249376,2,,3.2606182457903996,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,1.0,4.0,1.0,4.0,1.0,4.0,4.0,5.0,3.0,5.0,,3.666883327916802,3.0319488817891376,2.577608142493639
396005101,0,1948,1.0,1.0,1.0,2.0,2.0,2.0,0.7929969104016478,4.0,4000.0,4000.0,2.0,2.0,2.0,2.0,1.0,1.0,2,8,4.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,,4.0,2.0,3.0
488706601,1,1971,1.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,2300.0,3200.0,4.0,3.0,2.0,3.0,1.0,1.0,2,2,1.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,6,4.0,4.0,2.0
116154601,0,1949,1.0,1.0,1.0,3.0,2.0,2.0,0.7929969104016478,2.0,3200.0,3200.0,3.0,4.0,1.0,1.0,1.0,1.0,,9,3.0,4.0,4.0,4.0,1.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,4.0,3.0319488817891376,1.0
535799701,0,1966,1.0,1.0,1.0,2.0,4.0,1.0,0.0,3.0,2000.0,4000.0,2.0,4.0,1.0,2.0,1.0,1.0,3,8,4.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,,5.0,3.0319488817891376,2.577608142493639
751906501,0,1961,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,3200.0,5000.0,3.0,4.0,2.0,1.0,1.0,1.0,3,9,3.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,2,4.0,2.0,1.0
776784601,1,1983,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1100.0,1700.0,4.0,4.0,3.0,3.0,1.0,1.0,1,8,3.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,,4.0,3.0319488817891376,2.0
579644201,1,1943,1.0,1.0,0.0,1.0,1.0,2.0,0.7929969104016478,2.0,700.0,3070.027063599459,3.0,3.0,2.0,3.0,1.0,1.0,,10,2.0,2.0,2.0,2.0,2.0,2.9654471544715446,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,6,4.0,3.0319488817891376,4.0
967638601,1,1964,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2300.0,6000.0,4.0,3.0,4.0,4.0,1.0,1.0,3,6,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,5.0,3.0,2.0,7,2.0,3.0319488817891376,3.0
415763801,1,1958,0.0,1.0,0.0,1.0,3.0,2.0,0.7929969104016478,1.0,700.0,3070.027063599459,4.0,4.0,3.0,3.0,0.0,0.0,2,3,2.0,1.0,3.0,2.0,2.0,4.0,5.0,3.0,5.0,2.0,5.0,1.0,5.0,3.0,5.0,,3.666883327916802,3.0319488817891376,2.577608142493639
108856401,1,1959,1.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,2300.0,3200.0,2.0,2.0,2.0,3.0,1.0,1.0,2,8,3.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,8,4.0,4.0,2.577608142493639
900887501,1,1972,1.0,1.0,1.0,3.0,1.0,3.0,0.0,4.0,700.0,5000.0,1.0,4.0,2.0,2.0,1.0,1.0,2,8,3.0,3.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,3,4.0,3.0319488817891376,3.0
742571201,1,1989,0.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,1100.0,2000.0,2.0,3.0,3.0,1.0,0.0,0.5,,8,2.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,9,3.666883327916802,3.0319488817891376,2.577608142493639
623557901,0,1981,1.0,1.0,2.0,3.0,5.0,1.0,0.0,1.0,2000.0,3070.027063599459,2.731719490890941,3.452,2.3037943085371944,2.7265683579105224,1.0,1.0,3,7,4.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,8,3.666883327916802,3.0319488817891376,2.577608142493639
493584001,1,1972,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,3600.0,4.0,2.0,3.0,4.0,1.0,1.0,1,3,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,8,4.0,3.0319488817891376,2.577608142493639
313211801,1,1949,1.0,1.0,1.0,3.0,5.0,2.0,0.7929969104016478,2.0,1100.0,1700.0,3.0,4.0,2.0,3.0,1.0,1.0,1,5,2.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,2,4.0,2.0,3.0
803455601,0,1950,1.0,1.0,1.0,1.0,1.0,2.0,0.7929969104016478,2.0,1100.0,2300.0,3.0,3.0,3.0,2.0,1.0,1.0,2,8,3.0,3.0,4.0,2.0,2.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2,2.0,2.0,2.0
239604001,1,1987,0.0,0.0,2.0,3.0,4.0,2.0,0.7929969104016478,3.0,1300.0,2300.0,2.0,2.0,2.0,2.0,0.0,0.5,2,6,4.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,8,3.666883327916802,3.0319488817891376,2.577608142493639
292149101,1,1965,1.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,1700.0,2000.0,3.0,4.0,1.0,2.0,1.0,1.0,2,10,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,5.0,4.0,4.0,2.0,5.0,1.0,4.0,4,4.0,3.0319488817891376,2.577608142493639
665858901,1,1968,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1100.0,2300.0,4.0,4.0,2.0,3.0,1.0,1.0,1,7,3.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,4.0,3.0,5.0,1.0,5.0,1.0,5.0,7,4.0,3.0319488817891376,2.577608142493639
196636401,1,1964,0.0,0.0,1.0,2.208994708994709,3.0,2.0,0.7929969104016478,5.0,1557.2363041700735,1500.0,2.731719490890941,3.452,2.3037943085371944,2.7265683579105224,0.5,0.5,,6,1.0,1.0,2.0,1.0,1.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,7,3.666883327916802,3.0319488817891376,2.577608142493639
485851701,1,1970,1.0,1.0,1.0,3.0,4.0,3.0,0.0,4.0,1100.0,3600.0,3.0,4.0,1.0,3.0,1.0,1.0,2,8,4.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,3.0,9,2.0,2.0,2.0
345744701,1,1963,1.0,1.0,1.0,2.0,6.0,3.0,3.0,3.0,1300.0,5000.0,3.0,4.0,2.0,3.0,1.0,1.0,4,6,4.0,1.0,3.2277904328018225,2.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0,1.0,4.0,3.0,3.0,,3.666883327916802,3.0319488817891376,2.577608142493639
141433401,0,1952,1.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,2000.0,3070.027063599459,1.0,3.0,3.0,2.0,1.0,1.0,3,6,3.0,1.0,4.0,1.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,,4.0,3.0,2.0
157424501,1,1967,1.0,1.0,2.0,2.208994708994709,3.0,3.0,1.0,1.0,900.0,3070.027063599459,2.731719490890941,3.452,2.3037943085371944,2.7265683579105224,0.8647191574724172,1.0,,0,4.0,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,5.0,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,10,4.0,5.0,4.0
704561301,0,1993,1.0,1.0,1.0,3.0,8.0,1.0,5.0,2.0,700.0,0.0,4.0,3.0,2.0,2.0,1.0,1.0,2,6,4.0,2.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,7,4.0,3.0319488817891376,2.0
